session_id,hitNumber,hit_type,eCommerceAction_action_type,productSKU,v2ProductCategory,productPrice
104347,1,EVENT,2,GGOE00099,Bags,116.39
104348,1,EVENT,2,GGOE00054,Drinkware,13.08
104348,2,EVENT,3,GGOE00054,Drinkware,13.08
104351,1,EVENT,2,GGOE00326,Headgear,12.77
104356,1,EVENT,2,GGOE00236,Electronics Accessories,26.68
104359,1,EVENT,2,GGOE00159,Office,6.11
104360,1,EVENT,2,GGOE00090,Drinkware,5.95
104361,1,EVENT,2,GGOE00136,Bags,66.71
104365,1,EVENT,2,GGOE00094,Drinkware,13.05
104366,1,EVENT,2,GGOE00103,Bags,106.01
104368,1,EVENT,2,GGOE00304,Headgear,19.33
104369,1,EVENT,2,GGOE00293,Headgear,33.36
104370,1,EVENT,2,GGOE00209,Lifestyle,34.08
104372,1,EVENT,2,GGOE00017,Apparel,50.05
104373,1,EVENT,2,GGOE00167,Office,8.36
104374,1,EVENT,2,GGOE00309,Headgear,22.8
104375,1,EVENT,2,GGOE00179,Lifestyle,73.77
104378,1,EVENT,2,GGOE00115,Bags,99.16
104381,1,EVENT,2,GGOE00339,Nest,228.94
104384,1,EVENT,2,GGOE00235,Electronics Accessories,12.02
104384,2,EVENT,3,GGOE00235,Electronics Accessories,12.02
104384,3,EVENT,5,GGOE00235,Electronics Accessories,12.02
104385,1,EVENT,2,GGOE00287,Headgear,11.4
104386,1,EVENT,2,GGOE00168,Office,24.07
104387,1,EVENT,2,GGOE00258,Electronics Accessories,6.26
104388,1,EVENT,2,GGOE00086,Drinkware,19.24
104392,1,EVENT,2,GGOE00088,Drinkware,15.27
104395,1,EVENT,2,GGOE00061,Drinkware,20.95
104396,1,EVENT,2,GGOE00062,Drinkware,21.91
104397,1,EVENT,2,GGOE00304,Headgear,19.33
104399,1,EVENT,2,GGOE00318,Headgear,12.0
104402,1,EVENT,2,GGOE00311,Headgear,18.3
104403,1,EVENT,2,GGOE00319,Headgear,27.24
104406,1,EVENT,2,GGOE00052,Apparel,14.84
104407,1,EVENT,2,GGOE00171,Office,16.25
104412,1,EVENT,2,GGOE00223,Lifestyle,15.89
104414,1,EVENT,2,GGOE00274,Electronics Accessories,7.07
104415,1,EVENT,2,GGOE00001,Apparel,55.07
104416,1,EVENT,2,GGOE00008,Apparel,50.26
104417,1,EVENT,2,GGOE00319,Headgear,27.24
104420,1,EVENT,2,GGOE00360,Nest,178.04
104421,1,EVENT,2,GGOE00036,Apparel,29.74
104422,1,EVENT,2,GGOE00046,Apparel,16.39
104423,1,EVENT,2,GGOE00104,Bags,47.86
104425,1,EVENT,2,GGOE00270,Electronics Accessories,21.26
104426,1,EVENT,2,GGOE00234,Electronics Accessories,30.33
104427,1,EVENT,2,GGOE00358,Nest,180.73
104428,1,EVENT,2,GGOE00202,Lifestyle,55.1
104429,1,EVENT,2,GGOE00296,Headgear,18.67
104431,1,EVENT,2,GGOE00253,Electronics Accessories,22.21
104432,1,EVENT,2,GGOE00298,Headgear,12.98
104433,1,EVENT,2,GGOE00064,Drinkware,16.01
104434,1,EVENT,2,GGOE00148,Office,23.82
104436,1,EVENT,2,GGOE00264,Electronics Accessories,41.07
104436,2,EVENT,3,GGOE00264,Electronics Accessories,41.07
104436,3,EVENT,5,GGOE00264,Electronics Accessories,41.07
104440,1,EVENT,2,GGOE00200,Lifestyle,58.08
104443,1,EVENT,2,GGOE00217,Lifestyle,70.88
104443,2,EVENT,3,GGOE00217,Lifestyle,70.88
104448,1,EVENT,2,GGOE00336,Nest,57.14
104450,1,EVENT,2,GGOE00336,Nest,57.14
104451,1,EVENT,2,GGOE00039,Apparel,19.41
104451,2,EVENT,3,GGOE00039,Apparel,19.41
104451,3,EVENT,5,GGOE00039,Apparel,19.41
104451,4,EVENT,6,GGOE00039,Apparel,19.41
104453,1,EVENT,2,GGOE00232,Electronics Accessories,9.78
104454,1,EVENT,2,GGOE00344,Nest,278.08
104456,1,EVENT,2,GGOE00198,Lifestyle,74.55
104458,1,EVENT,2,GGOE00022,Apparel,41.4
104459,1,EVENT,2,GGOE00199,Lifestyle,61.96
104460,1,EVENT,2,GGOE00197,Lifestyle,52.15
104461,1,EVENT,2,GGOE00326,Headgear,12.77
104466,1,EVENT,2,GGOE00082,Drinkware,18.81
104466,2,EVENT,3,GGOE00082,Drinkware,18.81
104466,3,EVENT,5,GGOE00082,Drinkware,18.81
104466,4,EVENT,6,GGOE00082,Drinkware,18.81
104468,1,EVENT,2,GGOE00280,Electronics Accessories,5.7
104471,1,EVENT,2,GGOE00030,Apparel,35.85
104475,1,EVENT,2,GGOE00075,Drinkware,26.13
104476,1,EVENT,2,GGOE00013,Apparel,33.36
104478,1,EVENT,2,GGOE00226,Lifestyle,75.56
104482,1,EVENT,2,GGOE00001,Apparel,55.07
104483,1,EVENT,2,GGOE00185,Lifestyle,9.66
104485,1,EVENT,2,GGOE00299,Headgear,28.51
104485,2,EVENT,3,GGOE00299,Headgear,28.51
104485,3,EVENT,5,GGOE00299,Headgear,28.51
104486,1,EVENT,2,GGOE00207,Lifestyle,12.16
104486,2,EVENT,3,GGOE00207,Lifestyle,12.16
104486,3,EVENT,5,GGOE00207,Lifestyle,12.16
104487,1,EVENT,2,GGOE00349,Nest,57.26
104491,1,EVENT,2,GGOE00126,Bags,49.94
104493,1,EVENT,2,GGOE00331,Headgear,32.69
104494,1,EVENT,2,GGOE00251,Electronics Accessories,13.39
104498,1,EVENT,2,GGOE00004,Apparel,26.41
104501,1,EVENT,2,GGOE00206,Lifestyle,78.03
104507,1,EVENT,2,GGOE00342,Nest,297.84
104513,1,EVENT,2,GGOE00033,Apparel,21.24
104517,1,EVENT,2,GGOE00059,Drinkware,19.75
104517,2,EVENT,3,GGOE00059,Drinkware,19.75
104517,3,EVENT,5,GGOE00059,Drinkware,19.75
104518,1,EVENT,2,GGOE00328,Headgear,20.05
104520,1,EVENT,2,GGOE00317,Headgear,34.81
104521,1,EVENT,2,GGOE00290,Headgear,25.4
104525,1,EVENT,2,GGOE00115,Bags,99.16
104527,1,EVENT,2,GGOE00350,Nest,174.83
104528,1,EVENT,2,GGOE00179,Lifestyle,73.77
104528,2,EVENT,3,GGOE00179,Lifestyle,73.77
104528,3,EVENT,5,GGOE00179,Lifestyle,73.77
104529,1,EVENT,2,GGOE00003,Apparel,22.81
104530,1,EVENT,2,GGOE00067,Drinkware,7.42
104531,1,EVENT,2,GGOE00359,Nest,119.74
104532,1,EVENT,2,GGOE00233,Electronics Accessories,4.12
104533,1,EVENT,2,GGOE00078,Drinkware,19.24
104535,1,EVENT,2,GGOE00314,Headgear,18.46
104535,2,EVENT,3,GGOE00314,Headgear,18.46
104535,3,EVENT,5,GGOE00314,Headgear,18.46
104537,1,EVENT,2,GGOE00117,Bags,56.08
104543,1,EVENT,2,GGOE00118,Bags,99.68
104544,1,EVENT,2,GGOE00279,Electronics Accessories,18.57
104545,1,EVENT,2,GGOE00249,Electronics Accessories,25.66
104549,1,EVENT,2,GGOE00259,Electronics Accessories,35.05
104550,1,EVENT,2,GGOE00042,Apparel,36.47
104554,1,EVENT,2,GGOE00137,Bags,67.33
104556,1,EVENT,2,GGOE00188,Lifestyle,23.38
104558,1,EVENT,2,GGOE00099,Bags,116.39
104559,1,EVENT,2,GGOE00170,Office,16.07
104561,1,EVENT,2,GGOE00101,Bags,57.1
104562,1,EVENT,2,GGOE00147,Office,13.47
104566,1,EVENT,2,GGOE00048,Apparel,36.37
104566,2,EVENT,3,GGOE00048,Apparel,36.37
104567,1,EVENT,2,GGOE00279,Electronics Accessories,18.57
104570,1,EVENT,2,GGOE00209,Lifestyle,34.08
104575,1,EVENT,2,GGOE00337,Nest,127.45
104576,1,EVENT,2,GGOE00211,Lifestyle,59.38
104576,2,EVENT,3,GGOE00211,Lifestyle,59.38
104576,3,EVENT,5,GGOE00211,Lifestyle,59.38
104576,4,EVENT,6,GGOE00211,Lifestyle,59.38
104577,1,EVENT,2,GGOE00250,Electronics Accessories,12.03
104580,1,EVENT,2,GGOE00322,Headgear,11.33
104584,1,EVENT,2,GGOE00216,Lifestyle,18.59
104586,1,EVENT,2,GGOE00262,Electronics Accessories,8.49
104588,1,EVENT,2,GGOE00045,Apparel,47.61
104589,1,EVENT,2,GGOE00103,Bags,106.01
104590,1,EVENT,2,GGOE00160,Office,22.97
104591,1,EVENT,2,GGOE00084,Drinkware,27.1
104592,1,EVENT,2,GGOE00343,Nest,271.17
104594,1,EVENT,2,GGOE00183,Lifestyle,11.83
104596,1,EVENT,2,GGOE00215,Lifestyle,73.36
104597,1,EVENT,2,GGOE00248,Electronics Accessories,18.61
104598,1,EVENT,2,GGOE00143,Office,10.88
104600,1,EVENT,2,GGOE00333,Nest,241.28
104600,2,EVENT,3,GGOE00333,Nest,241.28
104600,3,EVENT,5,GGOE00333,Nest,241.28
104601,1,EVENT,2,GGOE00007,Apparel,51.42
104601,2,EVENT,3,GGOE00007,Apparel,51.42
104601,3,EVENT,5,GGOE00007,Apparel,51.42
104602,1,EVENT,2,GGOE00252,Electronics Accessories,16.85
104603,1,EVENT,2,GGOE00147,Office,13.47
104605,1,EVENT,2,GGOE00216,Lifestyle,18.59
104606,1,EVENT,2,GGOE00126,Bags,49.94
104610,1,EVENT,2,GGOE00037,Apparel,12.18
104611,1,EVENT,2,GGOE00022,Apparel,41.4
104613,1,EVENT,2,GGOE00072,Drinkware,26.85
104616,1,EVENT,2,GGOE00187,Lifestyle,28.38
104619,1,EVENT,2,GGOE00253,Electronics Accessories,22.21
104620,1,EVENT,2,GGOE00062,Drinkware,21.91
104622,1,EVENT,2,GGOE00349,Nest,57.26
104622,2,EVENT,3,GGOE00349,Nest,57.26
104622,3,EVENT,5,GGOE00349,Nest,57.26
104622,4,EVENT,6,GGOE00349,Nest,57.26
104623,1,EVENT,2,GGOE00038,Apparel,51.84
104625,1,EVENT,2,GGOE00287,Headgear,11.4
104627,1,EVENT,2,GGOE00330,Headgear,13.15
104628,1,EVENT,2,GGOE00139,Bags,91.7
104630,1,EVENT,2,GGOE00225,Lifestyle,59.82
104630,2,EVENT,3,GGOE00225,Lifestyle,59.82
104630,3,EVENT,5,GGOE00225,Lifestyle,59.82
104632,1,EVENT,2,GGOE00053,Apparel,30.61
104632,2,EVENT,3,GGOE00053,Apparel,30.61
104635,1,EVENT,2,GGOE00232,Electronics Accessories,9.78
104636,1,EVENT,2,GGOE00284,Headgear,22.48
104639,1,EVENT,2,GGOE00252,Electronics Accessories,16.85
104639,2,EVENT,3,GGOE00252,Electronics Accessories,16.85
104640,1,EVENT,2,GGOE00182,Lifestyle,83.08
104641,1,EVENT,2,GGOE00328,Headgear,20.05
104644,1,EVENT,2,GGOE00319,Headgear,27.24
104645,1,EVENT,2,GGOE00279,Electronics Accessories,18.57
104646,1,EVENT,2,GGOE00126,Bags,49.94
104647,1,EVENT,2,GGOE00019,Apparel,59.47
104650,1,EVENT,2,GGOE00122,Bags,66.43
104651,1,EVENT,2,GGOE00329,Headgear,28.26
104652,1,EVENT,2,GGOE00258,Electronics Accessories,6.26
104653,1,EVENT,2,GGOE00256,Electronics Accessories,27.32
104654,1,EVENT,2,GGOE00263,Electronics Accessories,6.41
104658,1,EVENT,2,GGOE00238,Electronics Accessories,18.93
104659,1,EVENT,2,GGOE00181,Lifestyle,50.91
104661,1,EVENT,2,GGOE00314,Headgear,18.46
104664,1,EVENT,2,GGOE00258,Electronics Accessories,6.26
104667,1,EVENT,2,GGOE00350,Nest,174.83
104668,1,EVENT,2,GGOE00037,Apparel,12.18
104671,1,EVENT,2,GGOE00135,Bags,117.84
104672,1,EVENT,2,GGOE00208,Lifestyle,35.77
104675,1,EVENT,2,GGOE00331,Headgear,32.69
104676,1,EVENT,2,GGOE00348,Nest,80.23
104677,1,EVENT,2,GGOE00060,Drinkware,20.13
104678,1,EVENT,2,GGOE00239,Electronics Accessories,13.62
104680,1,EVENT,2,GGOE00136,Bags,66.71
104684,1,EVENT,2,GGOE00165,Office,15.27
104687,1,EVENT,2,GGOE00058,Drinkware,29.47
104689,1,EVENT,2,GGOE00337,Nest,127.45
104690,1,EVENT,2,GGOE00049,Apparel,53.82
104691,1,EVENT,2,GGOE00214,Lifestyle,78.75
104692,1,EVENT,2,GGOE00176,Office,20.57
104695,1,EVENT,2,GGOE00265,Electronics Accessories,14.31
104700,1,EVENT,2,GGOE00348,Nest,80.23
104702,1,EVENT,2,GGOE00219,Lifestyle,24.18
104704,1,EVENT,2,GGOE00004,Apparel,26.41
104706,1,EVENT,2,GGOE00243,Electronics Accessories,18.98
104708,1,EVENT,2,GGOE00135,Bags,117.84
104711,1,EVENT,2,GGOE00270,Electronics Accessories,21.26
104715,1,EVENT,2,GGOE00119,Bags,11.57
104719,1,EVENT,2,GGOE00049,Apparel,53.82
104722,1,EVENT,2,GGOE00112,Bags,112.68
104724,1,EVENT,2,GGOE00272,Electronics Accessories,18.77
104724,2,EVENT,3,GGOE00272,Electronics Accessories,18.77
104724,3,EVENT,5,GGOE00272,Electronics Accessories,18.77
104725,1,EVENT,2,GGOE00279,Electronics Accessories,18.57
104732,1,EVENT,2,GGOE00334,Nest,65.9
104735,1,EVENT,2,GGOE00231,Electronics Accessories,40.5
104737,1,EVENT,2,GGOE00064,Drinkware,16.01
104737,2,EVENT,3,GGOE00064,Drinkware,16.01
104737,3,EVENT,5,GGOE00064,Drinkware,16.01
104737,4,EVENT,6,GGOE00064,Drinkware,16.01
104738,1,EVENT,2,GGOE00141,Bags,56.93
104739,1,EVENT,2,GGOE00087,Drinkware,14.41
104740,1,EVENT,2,GGOE00125,Bags,31.84
104742,1,EVENT,2,GGOE00114,Bags,92.83
104743,1,EVENT,2,GGOE00086,Drinkware,19.24
104744,1,EVENT,2,GGOE00051,Apparel,40.71
104748,1,EVENT,2,GGOE00038,Apparel,51.84
104750,1,EVENT,2,GGOE00170,Office,16.07
104751,1,EVENT,2,GGOE00262,Electronics Accessories,8.49
104752,1,EVENT,2,GGOE00015,Apparel,38.57
104756,1,EVENT,2,GGOE00044,Apparel,42.71
104756,2,EVENT,3,GGOE00044,Apparel,42.71
104756,3,EVENT,5,GGOE00044,Apparel,42.71
104756,4,EVENT,6,GGOE00044,Apparel,42.71
104759,1,EVENT,2,GGOE00045,Apparel,47.61
104765,1,EVENT,2,GGOE00096,Drinkware,5.63
104766,1,EVENT,2,GGOE00298,Headgear,12.98
104767,1,EVENT,2,GGOE00184,Lifestyle,10.48
104769,1,EVENT,2,GGOE00248,Electronics Accessories,18.61
104770,1,EVENT,2,GGOE00149,Office,7.02
104775,1,EVENT,2,GGOE00281,Electronics Accessories,24.79
104776,1,EVENT,2,GGOE00225,Lifestyle,59.82
104778,1,EVENT,2,GGOE00206,Lifestyle,78.03
104779,1,EVENT,2,GGOE00249,Electronics Accessories,25.66
104782,1,EVENT,2,GGOE00041,Apparel,54.26
104784,1,EVENT,2,GGOE00096,Drinkware,5.63
104787,1,EVENT,2,GGOE00174,Office,10.88
104792,1,EVENT,2,GGOE00317,Headgear,34.81
104795,1,EVENT,2,GGOE00237,Electronics Accessories,42.68
104796,1,EVENT,2,GGOE00327,Headgear,23.52
104797,1,EVENT,2,GGOE00007,Apparel,51.42
104804,1,EVENT,2,GGOE00314,Headgear,18.46
104805,1,EVENT,2,GGOE00138,Bags,108.62
104806,1,EVENT,2,GGOE00176,Office,20.57
104815,1,EVENT,2,GGOE00059,Drinkware,19.75
104817,1,EVENT,2,GGOE00077,Drinkware,27.6
104818,1,EVENT,2,GGOE00262,Electronics Accessories,8.49
104818,2,EVENT,3,GGOE00262,Electronics Accessories,8.49
104818,3,EVENT,5,GGOE00262,Electronics Accessories,8.49
104826,1,EVENT,2,GGOE00292,Headgear,34.91
104828,1,EVENT,2,GGOE00010,Apparel,26.55
104829,1,EVENT,2,GGOE00132,Bags,39.87
104830,1,EVENT,2,GGOE00284,Headgear,22.48
104831,1,EVENT,2,GGOE00162,Office,3.7
104831,2,EVENT,3,GGOE00162,Office,3.7
104832,1,EVENT,2,GGOE00065,Drinkware,10.99
104833,1,EVENT,2,GGOE00276,Electronics Accessories,35.61
104834,1,EVENT,2,GGOE00279,Electronics Accessories,18.57
104835,1,EVENT,2,GGOE00317,Headgear,34.81
104835,2,EVENT,3,GGOE00317,Headgear,34.81
104835,3,EVENT,5,GGOE00317,Headgear,34.81
104835,4,EVENT,6,GGOE00317,Headgear,34.81
104836,1,EVENT,2,GGOE00038,Apparel,51.84
104843,1,EVENT,2,GGOE00025,Apparel,36.71
104844,1,EVENT,2,GGOE00178,Office,3.72
104847,1,EVENT,2,GGOE00345,Nest,110.64
104850,1,EVENT,2,GGOE00190,Lifestyle,11.2
104851,1,EVENT,2,GGOE00216,Lifestyle,18.59
104853,1,EVENT,2,GGOE00086,Drinkware,19.24
104854,1,EVENT,2,GGOE00251,Electronics Accessories,13.39
104856,1,EVENT,2,GGOE00129,Bags,114.29
104858,1,EVENT,2,GGOE00184,Lifestyle,10.48
104859,1,EVENT,2,GGOE00348,Nest,80.23
104865,1,EVENT,2,GGOE00100,Bags,82.35
104866,1,EVENT,2,GGOE00052,Apparel,14.84
104873,1,EVENT,2,GGOE00176,Office,20.57
104874,1,EVENT,2,GGOE00196,Lifestyle,84.94
104874,2,EVENT,3,GGOE00196,Lifestyle,84.94
104874,3,EVENT,5,GGOE00196,Lifestyle,84.94
104875,1,EVENT,2,GGOE00350,Nest,174.83
104877,1,EVENT,2,GGOE00102,Bags,67.61
104878,1,EVENT,2,GGOE00208,Lifestyle,35.77
104880,1,EVENT,2,GGOE00305,Headgear,8.9
104880,2,EVENT,3,GGOE00305,Headgear,8.9
104883,1,EVENT,2,GGOE00279,Electronics Accessories,18.57
104884,1,EVENT,2,GGOE00087,Drinkware,14.41
104887,1,EVENT,2,GGOE00014,Apparel,36.22
104888,1,EVENT,2,GGOE00228,Lifestyle,34.83
104889,1,EVENT,2,GGOE00239,Electronics Accessories,13.62
104890,1,EVENT,2,GGOE00062,Drinkware,21.91
104896,1,EVENT,2,GGOE00299,Headgear,28.51
104897,1,EVENT,2,GGOE00177,Office,18.52
104898,1,EVENT,2,GGOE00351,Nest,79.78
104901,1,EVENT,2,GGOE00157,Office,5.87
104902,1,EVENT,2,GGOE00173,Office,2.48
104903,1,EVENT,2,GGOE00322,Headgear,11.33
104905,1,EVENT,2,GGOE00329,Headgear,28.26
104906,1,EVENT,2,GGOE00225,Lifestyle,59.82
104908,1,EVENT,2,GGOE00266,Electronics Accessories,15.87
104910,1,EVENT,2,GGOE00008,Apparel,50.26
104911,1,EVENT,2,GGOE00320,Headgear,30.28
104915,1,EVENT,2,GGOE00253,Electronics Accessories,22.21
104917,1,EVENT,2,GGOE00237,Electronics Accessories,42.68
104922,1,EVENT,2,GGOE00124,Bags,34.91
104924,1,EVENT,2,GGOE00304,Headgear,19.33
104927,1,EVENT,2,GGOE00034,Apparel,45.22
104928,1,EVENT,2,GGOE00332,Nest,103.3
104928,2,EVENT,3,GGOE00332,Nest,103.3
104928,3,EVENT,5,GGOE00332,Nest,103.3
104936,1,EVENT,2,GGOE00336,Nest,57.14
104937,1,EVENT,2,GGOE00059,Drinkware,19.75
104938,1,EVENT,2,GGOE00319,Headgear,27.24
104939,1,EVENT,2,GGOE00243,Electronics Accessories,18.98
104943,1,EVENT,2,GGOE00351,Nest,79.78
104944,1,EVENT,2,GGOE00277,Electronics Accessories,37.68
104945,1,EVENT,2,GGOE00194,Lifestyle,9.73
104946,1,EVENT,2,GGOE00180,Lifestyle,79.97
104947,1,EVENT,2,GGOE00115,Bags,99.16
104950,1,EVENT,2,GGOE00116,Bags,25.04
104951,1,EVENT,2,GGOE00051,Apparel,40.71
104951,2,EVENT,3,GGOE00051,Apparel,40.71
104951,3,EVENT,5,GGOE00051,Apparel,40.71
104951,4,EVENT,6,GGOE00051,Apparel,40.71
104954,1,EVENT,2,GGOE00201,Lifestyle,23.68
104957,1,EVENT,2,GGOE00104,Bags,47.86
104957,2,EVENT,3,GGOE00104,Bags,47.86
104958,1,EVENT,2,GGOE00161,Office,21.16
104962,1,EVENT,2,GGOE00325,Headgear,11.15
104963,1,EVENT,2,GGOE00164,Office,12.5
104967,1,EVENT,2,GGOE00357,Nest,115.47
104969,1,EVENT,2,GGOE00189,Lifestyle,54.5
104971,1,EVENT,2,GGOE00131,Bags,47.41
104972,1,EVENT,2,GGOE00254,Electronics Accessories,6.42
104975,1,EVENT,2,GGOE00156,Office,10.56
104975,2,EVENT,3,GGOE00156,Office,10.56
104977,1,EVENT,2,GGOE00192,Lifestyle,21.61
104978,1,EVENT,2,GGOE00079,Drinkware,8.64
104979,1,EVENT,2,GGOE00167,Office,8.36
104980,1,EVENT,2,GGOE00325,Headgear,11.15
104983,1,EVENT,2,GGOE00330,Headgear,13.15
104984,1,EVENT,2,GGOE00269,Electronics Accessories,10.86
104986,1,EVENT,2,GGOE00360,Nest,178.04
104990,1,EVENT,2,GGOE00015,Apparel,38.57
104991,1,EVENT,2,GGOE00319,Headgear,27.24
104994,1,EVENT,2,GGOE00030,Apparel,35.85
104996,1,EVENT,2,GGOE00056,Drinkware,25.41
104997,1,EVENT,2,GGOE00220,Lifestyle,55.04
104998,1,EVENT,2,GGOE00002,Apparel,49.23
105000,1,EVENT,2,GGOE00220,Lifestyle,55.04
105001,1,EVENT,2,GGOE00332,Nest,103.3
105002,1,EVENT,2,GGOE00069,Drinkware,10.38
105003,1,EVENT,2,GGOE00088,Drinkware,15.27
105004,1,EVENT,2,GGOE00001,Apparel,55.07
105009,1,EVENT,2,GGOE00302,Headgear,20.01
105011,1,EVENT,2,GGOE00034,Apparel,45.22
105013,1,EVENT,2,GGOE00270,Electronics Accessories,21.26
105017,1,EVENT,2,GGOE00344,Nest,278.08
105019,1,EVENT,2,GGOE00226,Lifestyle,75.56
105024,1,EVENT,2,GGOE00030,Apparel,35.85
105025,1,EVENT,2,GGOE00300,Headgear,28.46
105026,1,EVENT,2,GGOE00211,Lifestyle,59.38
105027,1,EVENT,2,GGOE00096,Drinkware,5.63
105029,1,EVENT,2,GGOE00009,Apparel,34.46
105029,2,EVENT,3,GGOE00009,Apparel,34.46
105029,3,EVENT,5,GGOE00009,Apparel,34.46
105029,4,EVENT,6,GGOE00009,Apparel,34.46
105030,1,EVENT,2,GGOE00161,Office,21.16
105034,1,EVENT,2,GGOE00202,Lifestyle,55.1
105036,1,EVENT,2,GGOE00215,Lifestyle,73.36
105037,1,EVENT,2,GGOE00165,Office,15.27
105038,1,EVENT,2,GGOE00197,Lifestyle,52.15
105039,1,EVENT,2,GGOE00053,Apparel,30.61
105042,1,EVENT,2,GGOE00028,Apparel,42.2
105042,2,EVENT,3,GGOE00028,Apparel,42.2
105043,1,EVENT,2,GGOE00099,Bags,116.39
105047,1,EVENT,2,GGOE00034,Apparel,45.22
105048,1,EVENT,2,GGOE00360,Nest,178.04
105050,1,EVENT,2,GGOE00220,Lifestyle,55.04
105051,1,EVENT,2,GGOE00123,Bags,89.84
105053,1,EVENT,2,GGOE00143,Office,10.88
105057,1,EVENT,2,GGOE00012,Apparel,24.23
105057,2,EVENT,3,GGOE00012,Apparel,24.23
105058,1,EVENT,2,GGOE00266,Electronics Accessories,15.87
105061,1,EVENT,2,GGOE00037,Apparel,12.18
105061,2,EVENT,3,GGOE00037,Apparel,12.18
105061,3,EVENT,5,GGOE00037,Apparel,12.18
105061,4,EVENT,6,GGOE00037,Apparel,12.18
105067,1,EVENT,2,GGOE00140,Bags,73.87
105067,2,EVENT,3,GGOE00140,Bags,73.87
105067,3,EVENT,5,GGOE00140,Bags,73.87
105067,4,EVENT,6,GGOE00140,Bags,73.87
105068,1,EVENT,2,GGOE00141,Bags,56.93
105069,1,EVENT,2,GGOE00294,Headgear,30.76
105070,1,EVENT,2,GGOE00182,Lifestyle,83.08
105070,2,EVENT,3,GGOE00182,Lifestyle,83.08
105070,3,EVENT,5,GGOE00182,Lifestyle,83.08
105071,1,EVENT,2,GGOE00084,Drinkware,27.1
105073,1,EVENT,2,GGOE00186,Lifestyle,28.73
105074,1,EVENT,2,GGOE00203,Lifestyle,11.25
105075,1,EVENT,2,GGOE00249,Electronics Accessories,25.66
105076,1,EVENT,2,GGOE00224,Lifestyle,62.22
105079,1,EVENT,2,GGOE00067,Drinkware,7.42
105079,2,EVENT,3,GGOE00067,Drinkware,7.42
105079,3,EVENT,5,GGOE00067,Drinkware,7.42
105083,1,EVENT,2,GGOE00237,Electronics Accessories,42.68
105084,1,EVENT,2,GGOE00237,Electronics Accessories,42.68
105086,1,EVENT,2,GGOE00340,Nest,162.75
105087,1,EVENT,2,GGOE00058,Drinkware,29.47
105097,1,EVENT,2,GGOE00286,Headgear,32.21
105099,1,EVENT,2,GGOE00205,Lifestyle,86.73
105100,1,EVENT,2,GGOE00216,Lifestyle,18.59
105105,1,EVENT,2,GGOE00339,Nest,228.94
105109,1,EVENT,2,GGOE00075,Drinkware,26.13
105113,1,EVENT,2,GGOE00236,Electronics Accessories,26.68
105114,1,EVENT,2,GGOE00162,Office,3.7
105116,1,EVENT,2,GGOE00286,Headgear,32.21
105117,1,EVENT,2,GGOE00014,Apparel,36.22
105118,1,EVENT,2,GGOE00244,Electronics Accessories,8.62
105118,2,EVENT,3,GGOE00244,Electronics Accessories,8.62
105122,1,EVENT,2,GGOE00126,Bags,49.94
105123,1,EVENT,2,GGOE00116,Bags,25.04
105125,1,EVENT,2,GGOE00124,Bags,34.91
105126,1,EVENT,2,GGOE00306,Headgear,30.8
105127,1,EVENT,2,GGOE00158,Office,2.22
105128,1,EVENT,2,GGOE00147,Office,13.47
105129,1,EVENT,2,GGOE00034,Apparel,45.22
105130,1,EVENT,2,GGOE00346,Nest,147.53
105132,1,EVENT,2,GGOE00237,Electronics Accessories,42.68
105137,1,EVENT,2,GGOE00075,Drinkware,26.13
105139,1,EVENT,2,GGOE00331,Headgear,32.69
105145,1,EVENT,2,GGOE00011,Apparel,25.36
105147,1,EVENT,2,GGOE00265,Electronics Accessories,14.31
105148,1,EVENT,2,GGOE00011,Apparel,25.36
105149,1,EVENT,2,GGOE00225,Lifestyle,59.82
105153,1,EVENT,2,GGOE00096,Drinkware,5.63
105154,1,EVENT,2,GGOE00225,Lifestyle,59.82
105155,1,EVENT,2,GGOE00008,Apparel,50.26
105156,1,EVENT,2,GGOE00303,Headgear,18.21
105159,1,EVENT,2,GGOE00130,Bags,73.07
105159,2,EVENT,3,GGOE00130,Bags,73.07
105159,3,EVENT,5,GGOE00130,Bags,73.07
105160,1,EVENT,2,GGOE00323,Headgear,10.48
105162,1,EVENT,2,GGOE00210,Lifestyle,17.24
105165,1,EVENT,2,GGOE00035,Apparel,21.63
105167,1,EVENT,2,GGOE00078,Drinkware,19.24
105170,1,EVENT,2,GGOE00350,Nest,174.83
105172,1,EVENT,2,GGOE00256,Electronics Accessories,27.32
105177,1,EVENT,2,GGOE00322,Headgear,11.33
105180,1,EVENT,2,GGOE00279,Electronics Accessories,18.57
105181,1,EVENT,2,GGOE00298,Headgear,12.98
105183,1,EVENT,2,GGOE00269,Electronics Accessories,10.86
105185,1,EVENT,2,GGOE00085,Drinkware,21.04
105189,1,EVENT,2,GGOE00286,Headgear,32.21
105190,1,EVENT,2,GGOE00077,Drinkware,27.6
105196,1,EVENT,2,GGOE00296,Headgear,18.67
105199,1,EVENT,2,GGOE00090,Drinkware,5.95
105200,1,EVENT,2,GGOE00329,Headgear,28.26
105201,1,EVENT,2,GGOE00258,Electronics Accessories,6.26
105201,2,EVENT,3,GGOE00258,Electronics Accessories,6.26
105202,1,EVENT,2,GGOE00061,Drinkware,20.95
105204,1,EVENT,2,GGOE00005,Apparel,53.93
105206,1,EVENT,2,GGOE00293,Headgear,33.36
